,statement,debunking_link,label
413,The US demands the withdrawal of Russian Pacifectors from Transnistria after the Republic of Moldova signed the new gas delivery contract,https://www.veridica.ro/dezinformare/dezinformare-sua-cer-retragerea-pacificatorilor-rusi-din-transnistria-dupa-ce-r-moldova-a-semnat-noul-contract-de-livrare-a-gazelor,disinformation
414,Sandu's government is guilty that in the world they have increased gas prices,https://www.veridica.ro/dezinformare/dezinformare-guvernarea-sandu-e-vinovata-ca-in-lume-au-crescut-preturile-la-gaze,disinformation
415,Oculta wants to hide that Petrica Matu Stoian died of Covid although he was vaccinated,https://www.veridica.ro/stiri-false/fake-news-oculta-vrea-sa-ascunda-ca-petrica-matu-stoian-a-murit-de-covid-desi-era-vaccinat,fake_news
416,"Hunger will also come to Romania, and the stores rationalize the products",https://www.veridica.ro/stiri-false/fake-news-foametea-va-veni-si-in-romania-iar-magazinele-rationalizeaza-produsele,fake_news
417,"Belarus acts according to international norms, Ukraine is Nazi and Rusophoba",https://www.veridica.ro/stiri-false/fake-news-belarusul-actioneaza-conform-normelor-internationale-ucraina-e-nazista-si-rusofoba,fake_news
418,"Russia saved Moldova in the gas crisis, as it did in the Transnistria war",https://www.veridica.ro/dezinformare/dezinformare-rusia-a-salvat-moldova-in-criza-gazelor-asa-cum-a-facut-o-si-in-razboiul-din-transnistria,disinformation
419,The US and Moldova are preparing for war,https://www.veridica.ro/dezinformare/dezinformare-sua-si-moldova-se-pregatesc-de-razboi,disinformation
420,Romania becomes an Orthodox front against the West,https://www.veridica.ro/dezinformare/dezinformare-romania-devine-un-front-ortodox-impotriva-vestului,disinformation
421,"Europe, on the threshold of a current catastrophic feathers",https://www.veridica.ro/stiri-false/fake-news-europa-in-pragul-unei-pene-catastrofale-de-curent,fake_news
422,Ukraine continues genocide in donbass with Turkish drones,https://www.veridica.ro/stiri-false/fake-news-ucraina-continua-genocidul-in-donbass-cu-drone-turcesti,fake_news
423,Ukraine is unhappy that Moldova buys Russian gases,https://www.veridica.ro/dezinformare/dezinformare-ucraina-este-nemultumita-ca-moldova-cumpara-gaze-rusesti,disinformation
424,"In Moldova, monuments in honor of the fascists rise in honor",https://www.veridica.ro/stiri-false/fake-news-in-moldova-se-ridica-monumente-in-cinstea-fascistilor,fake_news
425,"Ukraine and Georgia will become a NATO polygon, but will not receive security guarantees",https://www.veridica.ro/dezinformare/dezinformare-ucraina-si-georgia-vor-deveni-un-poligon-al-nato-dar-nu-vor-primi-garantii-de-securitate,disinformation
426,Ukraine killed children from Transnistria,https://www.veridica.ro/stiri-false/fake-news-ucraina-a-omorat-copii-din-transnistria,fake_news
427,"Moldova, American launch ramp for a war with Russia",https://www.veridica.ro/stiri-false/fake-news-moldova-rampa-de-lansare-americana-pentru-un-razboi-cu-rusia,fake_news
428,"The fires in the Romanian hospitals are a ""face"" and anti-Covid-19 vaccines are expired",https://www.veridica.ro/stiri-false/fake-news-incendiile-din-spitalele-romanesti-sunt-o-facatura-iar-vaccinuri-anti-covid-19-sunt-expirate-2,fake_news
429,Europeans request the construction of Nord Stream 3 and 4 to overcome the gas crisis,https://www.veridica.ro/stiri-false/fake-news-europenii-solicita-construirea-nord-stream-3-si-4-pentru-a-depasi-criza-gazelor,fake_news
430,PAS Government leaves agriculture in the Republic of Moldova without workforce,https://www.veridica.ro/stiri-false/fake-news-guvernarea-pas-lasa-agricultura-din-republica-moldova-fara-forta-de-munca-5,fake_news
431,Inclusive and sanitary policies are forms of totalitarianism,https://www.veridica.ro/dezinformare/dezinformare-politicile-inclusive-si-sanitare-sunt-forme-de-totalitarism,disinformation
432,Romania will send the military to Crimea to the EU command,https://www.veridica.ro/stiri-false/fake-news-romania-va-trimite-militari-in-crimeea-la-comanda-ue,fake_news
433,UN denounced the crimes of the Zelenski regime in Ukraine,https://www.veridica.ro/stiri-false/fake-news-onu-a-denuntat-crimele-regimului-zelenski-in-ucraina,fake_news
434,Maia Sandu forces the accession of Moldova to NATO to involve it in regional conflicts,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-forteaza-aderarea-moldovei-la-nato-pentru-a-o-implica-in-conflicte-regionale,fake_news
435,Anti-Covid vaccine gives sterility for three generations,https://www.veridica.ro/stiri-false/fake-news-vaccinul-anti-covid-da-sterilitate-pe-trei-generatii,fake_news
436,"Delivery of Russian gases to Hungary will determine the collapse of Ukraine, which will become ""another Afghanistan""",https://www.veridica.ro/dezinformare/dezinformare-livrarea-gazelor-rusesti-catre-ungaria-va-determina-prabusirea-ucrainei-care-va-deveni-un-alt-afganistan,disinformation
437,Istanbul Convention - a blow to Orthodoxy and traditional values,https://www.veridica.ro/dezinformare/dezinformare-conventia-de-la-istanbul-o-lovitura-pentru-ortodoxie-si-valorile-traditionale,disinformation
438,Pro-European people in the Republic of Moldova want to destroy the church,https://www.veridica.ro/stiri-false/fake-news-pro-europenii-din-republica-moldova-vor-sa-distruga-biserica,fake_news
439,The Ukrainian army could clean the donbas and Crimea from the Russian -speaking population,https://www.veridica.ro/stiri-false/fake-news-armata-ucraineana-ar-putea-curata-donbass-ul-si-crimeea-de-populatia-vorbitoare-de-limba-rusa,fake_news
440,"Romania, on the verge of war due to anti-Covid restrictions",https://www.veridica.ro/stiri-false/fake-news-romania-in-prag-de-razboi-din-cauza-restrictiilor-anti-covid,fake_news
441,Moldovans have nothing to do in the EU,https://www.veridica.ro/stiri-false/fake-news-moldovenii-nu-mai-au-ce-cauta-in-ue,fake_news
442,"A good relationship with Ukraine will be extremely expensive for Moldova, which risks including a new war in Transnistria",https://www.veridica.ro/stiri-false/fake-news-o-relatie-buna-cu-ucraina-va-fi-extrem-de-costisitoare-pentru-moldova-care-risca-inclusiv-un-nou-razboi-in-transnistria,fake_news
443,In 1939 the USSR released Poland and saved it from the Nazi genocide,https://www.veridica.ro/dezinformare/dezinformare-in-1939-urss-a-eliberat-polonia-si-a-salvat-o-de-genocidul-nazist,disinformation
444,"Romania has lost its sovereignty and national dignity, but Liviu Dragnea can play it",https://www.veridica.ro/dezinformare/dezinformare-romania-si-a-pierdut-suveranitatea-si-demnitatea-nationala-dar-liviu-dragnea-i-o-poate-reda,disinformation
445,The cult of fascism is tolerated in Moldova,https://www.veridica.ro/stiri-false/fake-news-in-moldova-este-tolerat-cultul-fascismului,fake_news
446,"Transnistria is part of the Russian world, which Putin defends on the attack of the West",https://www.veridica.ro/dezinformare/dezinformare-transnistria-e-parte-din-lumea-rusa-pe-care-putin-o-apara-de-atacul-occidentului,disinformation
447,Klaus Iohannis created the political crisis in Romania to subordinate the German Left the future government in Bucharest,https://www.veridica.ro/stiri-false/fake-news-klaus-iohannis-a-creat-criza-politica-din-romania-pentru-a-subordona-stangii-germane-viitorul-guvern-de-la-bucuresti,fake_news
448,Afghan refugees will be directed by NATO to the Republic of Moldova and Ukraine,https://www.veridica.ro/dezinformare/dezinformare-refugiatii-afgani-vor-fi-indreptati-de-nato-catre-republica-moldova-si-ucraina,disinformation
449,The pro-European government in Chisinau introduces censorship for Russian TV stations,https://www.veridica.ro/stiri-false/fake-news-guvernarea-pro-europeana-de-la-chisinau-reintroduce-cenzura-pentru-posturile-tv-rusesti,fake_news
450,Ukraine uses Transnistria to attract Moldova in conflict with Russia,https://www.veridica.ro/stiri-false/fake-news-ucraina-foloseste-transnistria-ca-sa-atraga-moldova-in-conflict-cu-rusia,fake_news
451,"Romania was released by the Red Army and the Tudor Vladimirescu Division, consisting of Romanian anti-fascist volunteers",https://www.veridica.ro/dezinformare/dezinformare-romania-a-fost-eliberata-de-armata-rosie-si-divizia-tudor-vladimirescu-formata-din-voluntari-romani-anti-fascisti,disinformation
452,The conflict in Donbass - in the interest of the West and Kiev,https://www.veridica.ro/stiri-false/fake-news-conflictul-din-donbass-in-interesul-occidentului-si-al-kievului,fake_news
453,The Republic of Moldova has already begun to receive Afghan refugees,https://www.veridica.ro/stiri-false/fake-news-republica-moldova-a-inceput-deja-sa-primeasca-refugiati-afgani,fake_news
454,There is a Moldovan language different from the Romanian,https://www.veridica.ro/dezinformare/dezinformare-exista-o-limba-moldoveneasca-diferita-de-cea-romana,disinformation
455,Romania is an American colony in which censorship is imposed,https://www.veridica.ro/stiri-false/fake-news-romania-este-o-colonie-americana-in-care-este-impusa-cenzura,fake_news
456,Taliban are much more concerned about flight security than Ukraine in 2014,https://www.veridica.ro/stiri-false/fake-news-talibanii-sunt-mult-mai-preocupati-de-securitatea-zborurilor-decat-ucraina-in-2014,fake_news
457,The pro-European policy of the Chisinau government follows the union with Romania,https://www.veridica.ro/dezinformare/dezinformare-politica-pro-europeana-a-guvernarii-de-la-chisinau-urmareste-unirea-cu-romania,disinformation
458,"The Destruction of the USSR was a failure of mankind, Stalin was a peaceful visionary",https://www.veridica.ro/dezinformare/fake-news-destramarea-urss-a-fost-un-esec-al-omenirii-stalin-a-fost-un-vizionar-pacifist,disinformation
459,"30 years after Independence, Ukraine is a fragmented, failed and artificial state",https://www.veridica.ro/dezinformare/dezinformare-la-30-de-ani-de-la-independenta-ucraina-este-un-stat-fragmentat-esuat-si-artificial,disinformation
460,Chisinau government undermines the autonomy of Gagauzia,https://www.veridica.ro/dezinformare/dezinformare-guvernarea-de-la-chisinau-submineaza-autonomia-gagauziei,disinformation
461,The pro-Western orientation will bring the Republic of Moldova to the situation of Afghanistan,https://www.veridica.ro/stiri-false/fake-news-orientarea-pro-occidentala-va-aduce-republica-moldova-in-situatia-afganistanului,fake_news
462,"Klaus Iohannis will bring, illegally, Afghan migrants in Romania",https://www.veridica.ro/stiri-false/fake-news-presedintele-klaus-iohannis-ii-aduce-pe-afgani-in-romania,fake_news
463,Maia Sandu started an anti-Orthodox campaign in the Republic of Moldova,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-a-inceput-o-campanie-anti-ortodoxa-in-republica-moldova,fake_news
464,Maia Sandu is simultaneously pros and cons of Transnistrian separatists,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-e-simultan-pro-si-contra-separatistilor-transnistreni,fake_news
465,Romania will be attracted to Ukraine in a war with Russia,https://www.veridica.ro/stiri-false/fake-news-romania-va-fi-atrasa-de-ucraina-intr-un-razboi-cu-rusia,fake_news
466,The approach of the Republic of Moldova to the EU will lead to the recognition of marriages between homosexuals,https://www.veridica.ro/stiri-false/fake-news-apropierea-republicii-moldova-de-ue-va-duce-la-recunoasterea-casatoriilor-intre-homosexuali,fake_news
467,"Step transfers the Republican Stadium to the Americans, following the decision of the Constitutional Court, whose judges are Romanian citizens",https://www.veridica.ro/stiri-false/fake-news-pas-cedeaza-stadionul-republican-americanilor-in-urma-deciziei-curtii-constitutionale-ai-carei-judecatori-sunt-cetateni-romani,fake_news
468,The Romanian gendarmes teach Moldovan colleagues how to soften the opposition protests,https://www.veridica.ro/stiri-false/fake-news-jandarmii-romani-ii-invata-pe-colegii-moldoveni-cum-sa-inabuse-protestele-opozitiei,fake_news
469,Colored revolutions are a weapon used by the West against Russia,https://www.veridica.ro/stiri-false/fake-news-revolutiile-colorate-sunt-o-arma-folosita-de-occident-impotriva-rusiei,fake_news
470,Students who come from Crimea and Donbass will be persecuted in Ukraine,https://www.veridica.ro/stiri-false/fake-news-studentii-care-provin-din-crimeea-si-donbass-vor-fi-persecutati-in-ucraina,fake_news
471,"Pedophilia, state policy in Germany",https://www.veridica.ro/stiri-false/fake-news-pedofilia-politica-de-stat-in-germania,fake_news
472,Withdrawing Russian peacekeepers from Transnistria will lead to war,https://www.veridica.ro/dezinformare/dezinformare-retragerea-pacificatorilor-rusi-din-transnistria-va-duce-la-razboi,disinformation
473,The Campaign of Progressics against Viktor Orban has also expanded in Romania,https://www.veridica.ro/stiri-false/fake-news-campania-progresistilor-impotriva-lui-viktor-orban-s-a-extins-si-in-romania,fake_news
474,"In Chisinau, the persecution of the church is prepared",https://www.veridica.ro/dezinformare/dezinformare-la-chisinau-se-pregateste-persecutarea-bisericii,disinformation
475,Romania and Ukraine will have the common army and make US games in the region against Russia,https://www.veridica.ro/stiri-false/fake-news-romania-si-ucraina-vor-avea-armata-comuna-si-fac-jocurile-sua-in-regiune-impotriva-rusiei,fake_news
476,Ukraine's fault to break the MH-17 flight continues to be hidden from the West,https://www.veridica.ro/stiri-false/fake-news-vina-ucrainei-pentru-doborarea-zborului-mh-17-continua-sa-fie-ascunsa-de-occident,fake_news
477,Moldovans are prepared to be transformed into a second -hand people,https://www.veridica.ro/dezinformare/dezinformare-moldovenii-sunt-pregatiti-pentru-a-fi-transformati-in-popor-de-mana-a-doua,disinformation
478,Moldova needs Russia to feed its population,https://www.veridica.ro/stiri-false/fake-news-moldova-are-nevoie-de-rusia-pentru-a-si-hrani-populatia,fake_news
479,"Dodon is not the man of Russia, and Moscow did not mix in the parliamentary elections in the Republic of Moldova",https://www.veridica.ro/stiri-false/fake-news-dodon-nu-este-omul-rusiei-iar-moscova-nu-s-a-amestecat-in-alegerile-parlamentare-din-republica-moldova,fake_news
480,"Ukrainians will be peace, but Zelenski are looking for war with Russia",https://www.veridica.ro/stiri-false/fake-news-ucrainenii-vor-pace-dar-zelenski-cauta-razboi-cu-rusia,fake_news
481,Right bought votes in the diaspora,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-dreapta-a-cumparat-voturi-in-diaspora,fake_news
482,Merkel said he doesn't want Moldova in the EU,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-merkel-a-transmis-ca-nu-vrea-moldova-in-ue,fake_news
483,"If he wins step, Moldova will be sold to foreigners",https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-daca-va-castiga-pas-moldova-va-fi-vanduta-strainilor,fake_news
484,"Maia Sandu and PAS, illegally funded from the West",https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-maia-sandu-si-pas-finantati-ilegal-din-occident,fake_news
485,"In Ukraine children suffer from hunger, and the land reform will turn the state into a colony of the West",https://www.veridica.ro/dezinformare/dezinformare-in-ucraina-copiii-sufera-de-foame-iar-reforma-funciara-va-transforma-statul-intr-o-colonie-a-occidentului,disinformation
486,"Moldovans, the West cannage in the fight with Russia",https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-moldovenii-carnea-de-tun-a-occidentului-in-lupta-cu-rusia,fake_news
487,85% of the candidates step to elections are PLDM members,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-85-din-candidatii-pas-la-alegeri-sunt-membri-pldm,fake_news
488,The non -governmental organizations of the West destroy the Republic of Moldova,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-organizatiile-neguvernamentale-ale-occidentului-distrug-republica-moldova,fake_news
489,Chisinau wants in NATO,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-chisinaul-vrea-in-nato,fake_news
490,Maia Sandu ordered the secret services to eliminate the electoral competitors in favor of the step,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-maia-sandu-le-ordona-serviciilor-secrete-sa-elimine-concurentii-electorali-in-favoarea-pas,fake_news
491,The EU-Russia dialogue is prevented by the Russophobes from the Baltic countries and Poland,https://www.veridica.ro/stiri-false/fake-news-dialogul-ue-rusia-este-impiedicat-de-rusofobii-din-tarile-baltice-si-polonia,fake_news
492,Maia Sandu does not really fight with corruption,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-maia-sandu-nu-lupta-cu-adevarat-cu-coruptia,fake_news
493,"In Moldova, Covid-19 statistics are manipulated in favor of Maia Sandu",https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-in-moldova-statisticile-covid-19-sunt-manipulate-in-favoarea-maiei-sandu,fake_news
494,The West will swallow Moldova and use it against Russia,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-occidentul-va-inghiti-moldova-si-o-va-folosi-impotriva-rusiei,fake_news
495,Russia is forced to remain in Transnistria to ensure peace and security and disappointing NATO's expansionist plans,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-rusia-e-fortata-sa-ramana-in-transnistria-pentru-a-asigura-pacea-si-securitatea-si-a-dejca-planurile-expansioniste-ale-nato,fake_news
496,"Romania has an expansionist policy because it does not recognize the ""Moldovan language""",https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-romania-are-o-politica-expansionista-pentru-ca-nu-recunoaste-limba-moldoveneasca,fake_news
497,"Ukraine is not a state, and its borders will be negotiated internationally",https://www.veridica.ro/stiri-false/fake-news-ucraina-nu-este-un-stat-iar-frontierele-ei-vor-fi-negociate-la-nivel-international,fake_news
498,"The sovereignty of Moldova, threatened by Soros, Romania and the West",https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-suveranitatea-moldovei-amenintata-de-soros-romania-si-occident,fake_news
499,Young people run from Moldova Maia Sandu,https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-tinerii-fug-din-moldova-maiei-sandu,fake_news
500,The political forces that support Maia Sandu strengthen the blockade over Transnistria,https://www.veridica.ro/dezinformare/dezinformare-fortele-politice-care-o-sustin-pe-maia-sandu-intaresc-blocada-asupra-transnistriei,disinformation
501,"Fight against corruption, pretext to return Moldova against Russia",https://www.veridica.ro/campanii-electorale/demagog-buletin-de-chisinau-2021/fake-news-lupta-impotriva-coruptiei-pretext-pentru-a-intoarce-moldova-contra-rusiei,fake_news
502,The mixture of the West and undermining the Russian identity of Belarus creates problems to Minsk,https://www.veridica.ro/stiri-false/fake-news-amestecul-occidentului-si-subminarea-identitatii-ruse-a-belarusilor-ii-creeaza-probleme-minskului,fake_news
503,Western enemies have access to secret information and influence Chisinau political life,https://www.veridica.ro/stiri-false/fake-news-dusmanii-occidentali-au-acces-la-informatii-secrete-si-influenteaza-viata-politica-de-la-chisinau,fake_news
504,"The Republic of Moldova is part of the Russian world, and the Moscow was away from the war",https://www.veridica.ro/dezinformare/dezinformare-republica-moldova-e-parte-a-lumii-ruse-iar-gratie-moscovei-a-fost-ferita-de-razboi,disinformation
505,"Ukraine has neonazist leadership, but the people oppose NATO accession",https://www.veridica.ro/stiri-false/fake-news-ucraina-are-conducere-neonazista-dar-poporul-se-opune-aderarii-la-nato,fake_news
506,Romania controls the Republic of Moldova and is about to annex,https://www.veridica.ro/dezinformare/dezinformare-romania-controleaza-republica-moldova-si-e-pe-punctul-de-a-o-anexa,disinformation
507,"Under the leadership of Maia Sandu, the Moldovans and the Syrians are leaving",https://www.veridica.ro/stiri-false/fake-news-sub-conducerea-maiei-sandu-pleaca-moldovenii-si-vin-sirienii,fake_news
508,"Maia Sanda prepares, with the support of the West, a wave of arrests",https://www.veridica.ro/stiri-false/fake-news-maia-sanda-pregateste-cu-sprijinul-occidentului-un-val-de-arestari,fake_news
509,"Anti-coronavirus vaccination turns people into zombies, and their skin will turn into scales",https://www.veridica.ro/stiri-false/fake-news-vaccinarea-anti-coronavirus-transforma-oamenii-in-zombi-iar-pielea-lor-se-va-transforma-in-solzi,fake_news
510,Turkey has blocked NATO's decision to launch a military attack against Belarus,https://www.veridica.ro/stiri-false/fake-news-turcia-a-blocat-decizia-nato-de-a-lansa-un-atac-militar-impotriva-belarusului,fake_news
511,Maia Sandu has closed nearly 120 schools and has available over 5800 teachers,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-a-inchis-aproape-120-de-scoli-si-a-disponibilizat-peste-5800-de-profesori,fake_news
512,The victory of the righteous in the elections will remove the Moldovans in the street,https://www.veridica.ro/dezinformare/dezinformare-victoria-dreptei-in-alegeri-ii-va-scoate-pe-moldoveni-in-strada,disinformation
513,The assassination from Arad is a sign that in Romania will follow terrorist attacks,https://www.veridica.ro/stiri-false/fake-news-asasinatul-de-la-arad-e-un-semn-ca-in-romania-vor-urma-atentate-teroriste,fake_news
514,"The US invents the ""Protasevici scandal"" in Belarus as a diversion to deviate from the acceptance of Nord Stream 2",https://www.veridica.ro/stiri-false/fake-news-sua-inventeaza-scandal-protasevici-din-belarus-ca-diversiune-pentru-nord-stream-2,fake_news
515,"Kiev ignores the Minsk Peace Agreements, and Russia prays EU to intervene",https://www.veridica.ro/stiri-false/fake-news-kievul-ignora-acordurile-de-pace-de-la-minsk-iar-rusia-roaga-ue-sa-intervina,fake_news
516,"""If the Republic of Moldova will be aligned with the countries that have applied Belarus sanctions will have to lose each citizen""",https://www.veridica.ro/dezinformare/dezinformare-daca-republica-moldova-se-va-alinia-tarilor-care-au-aplicat-sanctiuni-belarusului-va-avea-de-pierdut-fiecare-cetatean,disinformation
517,The West uses Moldova against Russia,https://www.veridica.ro/stiri-false/fake-news-occidentul-foloseste-moldova-impotriva-rusiei,fake_news
518,The incident with Protasevici was organized by the West,https://www.veridica.ro/stiri-false/fake-news-incidentul-cu-protasevici-a-fost-organizat-de-occident,fake_news
519,"Romania and Poland involved in ""air piracy"" against Russian officials",https://www.veridica.ro/stiri-false/fake-news-romania-si-polonia-implicate-in-piraterie-aeriana-impotriva-oficialilor-rusi,fake_news
520,The US causes interfectional conflicts in Ukraine for geopolitical purposes,https://www.veridica.ro/dezinformare/dezinformare-sua-provoaca-conflicte-interconfesionale-in-ucraina-in-scopuri-geopolitice,disinformation
521,The West continues to get involved in the internal affairs of the Republic of Moldova,https://www.veridica.ro/dezinformare/dezinformare-occidentul-continua-sa-se-implice-in-afacerile-interne-ale-republicii-moldova,disinformation
522,The right and the West will bring the end of the Republic of Moldova,https://www.veridica.ro/stiri-false/fake-news-dreapta-si-occidentul-vor-aduce-sfarsitul-republicii-moldova,fake_news
523,Ukraine became a US and NATO colony after the 2014 coup,https://www.veridica.ro/stiri-false/fake-news-ucraina-a-devenit-colonie-sua-si-nato-in-urma-loviturii-de-stat-din-2014,fake_news
524,"Liviu Dragnea, victim of justice in the US and Romania",https://www.veridica.ro/stiri-false/fake-news-liviu-dragnea-victima-justitiei-din-sua-si-romania,fake_news
525,Ukraine is driven by fascists who gave a coup in 2014,https://www.veridica.ro/stiri-false/fake-news-ucraina-este-condusa-de-fascisti-care-au-dat-o-lovitura-de-stat-in-2014,fake_news
526,Maia Sandu is neophaascist and is supported by unionists,https://www.veridica.ro/dezinformare/dezinformare-maia-sandu-e-neofascista-si-e-sprijinita-de-unionisti,disinformation
527,The Moldovan state and the people are threatened by the West and Romania,https://www.veridica.ro/stiri-false/fake-news-statul-si-poporul-moldovenesc-sunt-amenintate-de-occident-si-romania,fake_news
528,The West encourages Nazi ideology in Ukraine,https://www.veridica.ro/stiri-false/fake-news-occidentul-incurajeaza-ideologia-nazista-in-ucraina,fake_news
529,"Russia, the victim of Western propaganda",https://www.veridica.ro/stiri-false/fake-news-rusia-victima-propagandei-occidentale,fake_news
530,US are ready to fight in donbass to the last Ukrainian,https://www.veridica.ro/stiri-false/fake-news-sua-sunt-gata-sa-lupte-in-donbass-pana-la-ultimul-ucrainean,fake_news
531,The Republic of Moldova will pass under external control if the right -wing parties reach the government,https://www.veridica.ro/dezinformare/dezinformare-republica-moldova-va-trece-sub-control-extern-daca-la-guvernare-ajung-partidele-de-dreapta,disinformation
532,The shooting of the bear Arthur shows that Romania is a western colony,https://www.veridica.ro/dezinformare/dezinformare-impuscarea-ursului-arthur-arata-ca-romania-e-o-colonie-occidentala,disinformation
533,Maia Sandu is responsible for fuel expensive,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-e-responsabila-de-scumpirea-carburantilor,fake_news
534,"Ukraine ""privatizes"" Russian language and does not allow the development of ""Galician language""",https://www.veridica.ro/dezinformare/dezinformare-ucraina-privatizeaza-limba-rusa-si-nu-permite-dezvoltarea-limbii-galitiene,disinformation
535,NATO would like Moldovans to fight with Russia in the US interest,https://www.veridica.ro/stiri-false/fake-news-nato-ar-vrea-ca-moldovenii-sa-lupte-cu-rusia-in-interesul-sua,fake_news
536,Iohannis and Patriarch Daniel have secret agreements for BOR to support anti-coronavirus vaccination in exchange for relaxing conditions for religious services,https://www.veridica.ro/stiri-false/fake-news-iohannis-si-patriarhul-daniel-au-intelegeri-secrete-pentru-ca-bor-sa-sprijine-vaccinarea-anti-coronavirus-in-schimbul-relaxarii-conditiilor-pentru-slujbele-religioase,fake_news
537,The West imposes anticipated in Moldova to undermine the state and promote the LGBT agenda,https://www.veridica.ro/stiri-false/fake-news-occidentul-impune-anticipate-in-moldova-pentru-a-submina-statul-si-a-promova-agenda-lgbt,fake_news
538,Romania is led by Western ambassadors,https://www.veridica.ro/stiri-false/fake-news-romania-este-condusa-de-ambasadorii-occidentali,fake_news
539,"Russian diplomats do not carry out illegal activities in Romania, and Russia and Romania have a common history that should approach them",https://www.veridica.ro/stiri-false/fake-news-diplomatii-rusi-nu-desfasoara-activitati-ilegale-in-romania-iar-rusia-si-romania-au-o-istorie-comuna-care-ar-trebui-sa-le-apropie,fake_news
540,"The Ukrainians are Russian, and Moscow has the right to intervene in the ""Civil War"" in Donbass",https://www.veridica.ro/dezinformare/dezinformare-ucrainenii-sunt-rusi-iar-moscova-are-dreptul-sa-intervina-in-razboiul-civil-din-donbass,disinformation
541,The National Bank of Moldova is administered from the outside,https://www.veridica.ro/stiri-false/fake-news-banca-nationala-a-moldovei-este-administrata-din-exterior,fake_news
542,"Turkey prefers a non-conflicting approach, and Romania and Poland, a militarist",https://www.veridica.ro/stiri-false/fake-news-turcia-prefera-o-abordare-non-conflictuala-iar-romania-si-polonia-una-militarista,fake_news
543,Maia Sandu wants anticipated to impose Romanism,https://www.veridica.ro/stiri-false/fake-news-maia-sandu-vrea-anticipate-ca-sa-impuna-romanismul,fake_news
544,The West wants to cause panic by invoking a Russian aggression in Ukraine,https://www.veridica.ro/stiri-false/fake-news-occidentul-vrea-sa-provoace-panica-invocand-o-agresiune-rusa-in-ucraina,fake_news
545,Romania and Russia will have a common border after the Russian army occupies a good part of Ukraine,https://www.veridica.ro/stiri-false/fake-news-romania-si-rusia-vor-avea-granita-comuna-dupa-ce-armata-rusa-va-ocupa-o-buna-parte-din-ucraina,fake_news
546,Ukrainian military deserted by the fear of Russians,https://www.veridica.ro/stiri-false/fake-news-militarii-ucraineni-dezerteaza-de-frica-rusilor,fake_news
547,Maia Sandu tries to usurp the power in the Republic of Moldova,https://www.veridica.ro/stiri-false/dezinformare-maia-sandu-incearca-sa-uzurpeze-puterea-in-republica-moldova,disinformation
548,The West will falsify the choices in favor of Maia Sandu,https://www.veridica.ro/stiri-false/fake-news-occidentul-va-falsifica-alegerile-in-favoarea-maiei-sandu,fake_news
549,Americans use Islamic terrorism against Russia,https://www.veridica.ro/dezinformare/dezinformare-americanii-folosesc-terorismul-islamic-impotriva-rusiei,disinformation
550,"The special troops of the US, Romania and Moldova are preparing to attack Transnistria",https://www.veridica.ro/stiri-false/fake-news-trupele-speciale-al-sua-romaniei-si-moldovei-se-pregatesc-sa-atace-transnistria,fake_news
551,The West needs a new war in Donbass to destroy Russia,https://www.veridica.ro/stiri-false/fake-news-occidentul-are-nevoie-de-un-nou-razboi-in-donbass-pentru-a-distruge-rusia,fake_news
552,IMF could condition the granting of credits to mandatory population vaccination,https://www.veridica.ro/dezinformare/dezinformare-fmi-ar-putea-conditiona-acordarea-creditelor-de-vaccinarea-obligatorie-a-populatiei,disinformation
553,"""Ukraine is officially withdrawing from Minsk negotiations""",https://www.veridica.ro/stiri-false/fake-news-ucraina-se-retrage-oficial-din-negocierile-de-la-minsk,fake_news
554,The Constitutional Court of the Republic of Moldova is controlled by Maia Sandu and Americans,https://www.veridica.ro/stiri-false/fake-news-curtea-constitutionala-a-rm-e-controlata-de-maia-sandu-si-americani,fake_news
